ncbiTaxID	Temp
268492	28.0
268735	45.0
268739	45.0
269069	29.0
269259	55.0
269261	37.0
269421	26.0
269660	30.0
269673	37.0
269771	25.0
269774	30.0
269798	27.5
270350	28.0
270351	28.0
270368	33.5
270495	31.5
270496	30.0
270498	37.0
270689	28.0
270914	30.0
270918	28.0
270921	25.0
271065	28.0
271091	18.5
271096	10.0
271098	10.0
271099	10.0
271155	21.2
271156	16.15
271157	12.4
271417	27.5
271420	30.0
271432	27.0
271848	30.5
271881	37.0
272161	29.0
272239	30.0
272240	29.666666666666668
272548	37.0
272557	93.75
272559	37.0
272562	33.111111111111114
272568	29.0
272569	45.0
272774	37.0
272844	96.0
272918	29.0
272919	29.0
273032	35.0
273057	81.66666666666667
273063	80.0
273075	59.0
273116	60.0
273131	30.0
273168	30.0
273251	28.0
273371	26.0
273372	26.0
273384	29.33333333333333
273527	33.5
273528	33.5
273677	28.0
274537	25.0
274592	30.0
274593	28.0
277961	22.0
277988	84.0
278209	29.0
278957	30.0
278991	41.0
279010	33.5
279356	26.5
279359	24.0
279360	24.0
279572	28.0
279573	28.0
279574	28.0
279813	37.0
279824	30.0
279826	40.0
279828	36.0
279832	33.5
280093	27.5
280145	30.0
280147	30.0
280236	29.0
280239	38.5
280322	22.0
280332	28.0
280333	28.0
280473	30.0
280754	25.0
280871	30.0
281361	25.0
281362	32.5
281376	32.333333333333336
281456	58.5
281689	30.0
281714	30.0
281739	32.5
281920	37.0
282060	28.0
282197	25.5
282199	26.0
282270	25.0
282402	37.0
282423	25.0
282669	27.5
282683	25.0
283734	33.5
283737	29.0
283786	24.0
283811	26.0
283878	28.0
283923	35.0
284016	30.0
284033	28.5
284577	35.0
284581	37.5
285091	28.0
285109	35.0
285110	60.0
285258	33.5
285268	30.0
285279	27.5
285351	27.5
285545	26.0
285665	29.0
285676	28.0
285729	37.0
285983	38.5
286420	35.0
286438	28.0
286638	32.5
286727	30.0
286730	35.0
286802	33.0
286804	33.5
287098	25.0
287099	23.5
287478	30.0
287487	27.5
287535	30.0
287609	30.0
287752	27.5
287844	33.5
287990	60.0
288004	28.0
288019	34.5
288022	38.5
288436	30.0
288966	56.5
288995	28.0
289003	30.0
289370	28.5
289377	70.0
289483	33.5
290053	37.0
290109	28.0
290110	27.5
290111	27.5
290315	25.0
290335	30.0
290398	31.4
290402	37.0
290513	25.0
290576	24.0
291045	20.0
291048	55.0
291112	28.0
291179	10.5
291187	10.5
291190	13.0
291594	28.0
291644	37.0
291645	37.0
291968	25.0
291985	29.0
291989	64.0
291990	66.0
292222	25.0
292407	25.0
292462	37.0
292566	34.0
292733	27.5
292734	27.5
292800	37.0
292806	33.5
293069	27.0
293075	27.0
293089	28.0
293091	45.0
293256	43.0
293371	25.83333333333333
293387	30.75
293647	30.0
293890	28.0
293958	28.0
294671	38.0
294699	61.0
294936	26.0
295068	26.0
295069	23.5
295089	30.0
295255	29.0
295419	48.5
295428	28.0
296199	30.0
296218	22.0
296587	20.0
296745	60.0
296842	37.0
296995	28.0
297244	25.0
297318	28.0
298163	25.5
298654	28.0
298655	28.0
298794	28.0
298908	33.5
299146	28.0
299152	28.0
299255	27.25
299308	40.0
299480	37.0
299567	30.0
299766	33.5
299767	33.0
300018	27.5
300028	29.5
300029	34.0
300181	26.75
300193	28.0
300266	27.5
300419	37.0
300852	68.5
300876	26.0
301102	33.5
301141	60.0
301148	60.0
301301	37.0
301302	37.0
301541	30.0
301953	69.75
302044	28.0
302406	33.5
302449	37.0
302481	25.0
302484	43.5
302911	37.0
302913	24.0
303240	30.0
303241	30.0
303380	30.0
303400	15.0
303698	24.0
304077	26.0
304207	37.0
304268	30.0
304371	36.0
304895	25.0
304901	25.0
305719	37.0
305793	30.0
305900	26.5
305977	35.2
306088	25.0
306205	33.5
306540	26.0
306541	29.25
306543	33.5
306545	37.5
306546	35.0
306554	25.545454545454547
306572	27.5
307119	27.5
307120	27.5
307121	28.0
307124	57.5
307126	31.0
307480	28.0
307486	55.0
307507	16.666666666666668
307521	26.5
307643	45.0
308354	37.0
308892	30.0
309120	37.0
309788	37.0
309797	28.0
309798	67.5
309799	76.75
309800	45.0
309801	67.5
309803	80.0
309805	73.0
309806	68.0
309885	29.0
309886	28.5
309887	30.0
309888	28.0
310297	37.0
310298	37.0
310300	37.0
310353	25.25
310453	25.5
310575	26.0
310769	77.5
310783	30.0
311180	37.0
311231	27.5
311333	27.5
311334	27.5
311410	25.8
311460	55.0
312089	35.0
312168	35.0
312277	37.0
312285	37.0
312306	30.0
312539	74.0
312540	53.6
313368	32.5
313439	37.0
313588	21.5
313596	30.0
313606	28.75
313628	18.0
313985	25.0
314231	30.0
314260	30.0
314263	30.0
314265	31.5
314271	30.0
314275	30.0
314276	32.0
314281	25.0
314283	30.0
314290	26.0
314319	22.0
314722	30.0
315358	30.0
315405	37.0
315421	32.0
315423	30.0
315478	28.0
316067	30.0
316068	30.0
316274	30.0
316277	35.0
316284	30.0
317010	37.0
317018	29.0
317047	26.0
317577	28.83333333333333
317658	30.0
317664	37.0
317735	45.0
318161	22.5
318456	26.0
318829	26.0
319054	35.0
319225	25.0
319475	37.0
319629	24.666666666666668
319652	33.5
319653	33.0
319706	37.0
319707	30.0
319795	47.0
319942	37.0
319947	30.0
319970	24.0
320324	22.0
320662	30.0
320778	35.0
320787	27.5
320909	30.0
320912	30.0
321266	38.0
321267	32.5
321318	34.0
321661	31.5
321763	44.0
321846	30.0
321982	29.0
321983	29.0
321984	29.0
321985	29.0
322095	37.0
322505	37.0
322509	26.666666666666668
322596	28.0
323097	29.0
323259	33.5
323273	32.0
323423	22.25
323450	26.5
323621	37.0
324058	37.0
324078	33.5
324602	56.0
324617	30.0
324739	26.0
324740	25.545454545454547
324768	31.666666666666668
324831	37.0
325473	30.0
325778	23.6
326069	29.0
326297	30.0
326298	21.0
326320	30.0
326329	26.5
326424	28.0
326427	55.0
326474	30.0
326475	30.0
326476	30.0
326522	37.0
326523	37.0
327277	39.0
327575	37.0
327939	27.5
328225	36.0
328396	33.5
328415	25.0
328515	25.0
328812	37.0
328813	37.0
328814	37.0
328839	26.5
329186	28.0
329406	27.5
329726	29.0
329854	37.0
329858	37.0
329993	27.5
330734	17.0
330779	70.83333333333333
330834	26.5
330922	22.0
331648	29.0
331679	41.5
331697	30.0
332101	33.5
332158	30.0
332175	40.0
332249	50.0
332410	30.0
332411	35.0
332524	46.0
332648	25.0
332949	23.5
332950	37.5
332953	37.0
332999	34.0
333138	37.0
333140	25.0
333142	26.0
333146	42.0
333297	28.0
333367	37.0
333368	27.5
333702	30.0
333708	30.0
333962	37.0
333964	29.6
333965	39.0
334253	37.0
334424	30.0
334542	30.0
334543	22.0
334715	33.5
334771	93.5
335284	22.0
335286	30.0
335431	52.5
335952	37.0
335972	27.5
335974	28.0
335975	20.0
335992	20.0
336203	37.0
336261	58.0
336292	28.0
336566	30.0
336804	37.0
336828	5.0
336988	30.0
336989	30.0
337005	35.0
337097	55.0
337243	37.75
337250	32.5
337330	32.333333333333336
337480	30.0
337701	25.0
337702	25.0
337941	26.0
338188	37.0
338193	30.0
338565	28.666666666666668
338644	40.0
338963	30.0
338966	30.0
338969	25.0
339268	37.0
339722	37.0
339860	37.0
339861	35.0
339862	25.0
339866	33.5
340021	26.0
340095	55.0
340097	52.5
340102	90.0
340145	30.0
340214	37.0
340221	27.5
340320	25.0
340345	28.5
340467	29.0
340956	21.5
341027	30.0
341036	44.0
341045	30.0
341220	37.0
341694	37.0
341722	29.33333333333333
342002	33.5
342113	35.25
342944	28.0
342950	15.0
342954	17.5
342955	17.5
343013	27.0
343403	29.0
343510	37.0
343512	26.5
343517	37.0
344616	75.0
344880	25.0
344881	25.0
344882	33.5
344998	18.0
345370	30.0
345631	30.0
345632	30.0
345663	30.0
345907	30.0
346179	27.5
346377	26.5
346665	37.0
347256	37.0
347481	17.5
347534	32.5
348151	33.5
348442	28.666666666666668
348582	30.0
348610	25.0
348780	38.0
348824	26.0
348826	45.0
348840	63.5
348842	70.5
349064	25.0
349095	30.0
349123	37.0
349124	25.0
349307	56.25
349751	31.0
349931	41.5
349933	35.0
349934	37.0
349965	33.5
349966	31.75
349967	29.0
349968	31.75
350688	37.0
350814	27.0
350893	32.5
351160	45.0
351215	30.0
351345	26.05
351607	55.0
351614	30.0
351627	70.0
351656	29.0
351659	28.0
351673	30.0
351674	30.0
351675	28.0
351676	29.0
351679	28.0
352475	30.0
353800	37.0
354197	33.5
354243	36.0
354351	31.125
354352	28.75
354630	25.0
355243	32.5
355548	42.5
355591	25.0
356305	28.0
356322	28.0
356658	31.5
356660	29.0
356662	33.5
356829	37.0
356851	28.0
356852	28.0
357233	37.0
357240	27.0
357276	37.0
357441	28.5
357447	24.0
357794	12.0
357809	37.0
358099	27.0
358396	43.5
358687	30.0
359209	35.0
359408	30.0
359917	25.0
360055	22.5
360056	20.5
360184	26.25
360185	27.0
360293	29.0
360411	55.0
360412	37.0
360422	17.5
361041	28.0
361055	27.5
361279	25.0
361575	30.5
361581	27.5
361854	37.0
362413	23.5
362418	23.0
362520	32.5
362523	24.0
362649	28.0
362837	32.0
363260	30.0
363265	37.0
363277	30.5
363631	30.0
363849	25.0
363858	37.0
363867	30.0
363869	25.0
363870	30.0
363872	30.0
363885	30.0
363952	30.0
363953	39.5
364030	32.5
364032	52.5
364039	30.0
364197	27.5
364198	29.0
364199	27.5
364297	28.0
364298	31.5
364317	28.0
364410	18.5
364763	26.5
364764	30.0
365044	20.0
365339	32.5
365340	28.0
365343	29.0
365346	27.5
365489	28.0
365528	28.0
365533	25.0
365590	25.0
365591	25.0
366289	33.5
366394	30.0
366586	28.0
366616	37.0
367110	25.0
367189	40.0
367190	30.0
367299	30.0
367474	30.0
367791	30.0
367840	30.0
367928	37.0
368454	42.0
368603	26.8
368623	41.0
368624	46.5
368811	25.0
369791	29.0
369798	30.0
369942	30.0
370323	47.5
370622	28.0
370736	28.5
370764	28.0
370769	30.0
370959	25.0
370973	32.5
370974	30.0
370975	30.0
370977	30.0
370978	26.25
370979	27.5
371601	38.0
371602	34.2
372072	27.5
372463	35.0
372484	24.5
372655	30.0
372663	30.0
373040	28.0
373054	78.0
373391	30.0
373668	28.5
373672	31.7
373675	32.0
373891	30.0
373903	60.0
374106	37.0
374177	27.5
374178	26.0
374424	25.0
374432	30.0
374461	25.0
374513	27.5
374514	27.5
374515	29.0
374838	25.0
375061	28.0
375175	26.75
375489	28.0
375541	30.0
375542	30.0
375574	33.5
375674	27.5
375760	27.5
375761	28.0
375926	37.0
375927	37.0
375929	53.0
376171	40.0
376427	30.0
376470	30.0
376489	34.5
376490	40.0
376727	37.0
376730	30.0
376733	25.0
376804	37.0
376805	37.0
376806	37.0
376815	30.0
377431	25.0
377616	28.0
378211	37.0
378543	27.5
378548	30.0
379066	30.0
379069	27.5
379071	27.5
379075	27.5
379347	33.5
379482	27.5
379900	27.5
380174	45.0
380244	28.5
380393	30.0
380394	30.0
380397	30.0
380629	28.0
380674	37.0
380675	28.0
380685	68.0
380703	31.75
380911	30.0
381046	25.956521739130437
381300	30.0
381431	30.0
381630	30.0
381665	28.0
381666	29.375
381741	37.0
381742	33.5
381751	75.0
381764	67.5
381852	43.0
382514	26.5
382641	29.0
383372	50.0
383750	26.0
384602	31.0
384616	100.0
384621	30.0
384676	33.5
384677	35.0
384765	26.0
384933	37.0
385492	19.5
385682	50.0
386056	29.5
386300	21.0
386301	21.0
386302	18.5
386414	33.5
386490	30.0
386891	35.0
386911	37.0
387090	37.0
387094	23.5
387096	32.5
387340	37.5
387341	37.0
387631	75.0
387659	26.5
387661	37.0
387890	32.5
388259	45.5
388278	27.5
388280	33.0
388357	32.666666666666664
388408	26.0
388413	30.0
388466	30.0
388640	37.0
388741	32.5
388746	27.5
388950	29.0
390269	27.5
390270	27.5
390637	37.0
390640	33.0
390641	36.0
390806	42.0
390841	30.0
390842	28.5
390874	80.0
390877	30.0
390883	35.0
390884	31.0
390919	35.0
390989	21.5
391009	70.0
391287	32.375
391587	30.0
391592	55.0
391623	85.0
391624	27.5
391736	32.0
391738	32.0
391904	37.0
391905	25.0
391920	27.0
391936	26.5
391937	27.5
392009	29.0
392010	47.5
392011	42.5
392012	52.5
392014	47.5
392015	52.5
392016	52.5
392333	35.0
392409	36.0
392413	42.5
392414	34.75
392416	30.0
392421	50.0
392566	30.0
392593	25.0
392597	30.0
392714	15.0
392717	20.0
392723	33.0
392734	17.5
392736	27.5
392827	33.5
392838	30.0
392842	50.0
393006	27.5
393059	37.0
393060	36.0
393087	40.0
393251	37.0
393267	26.0
393278	37.0
393310	31.0
393480	37.0
393595	27.5
393607	30.0
393657	43.0
393662	26.0
393763	32.5
394097	28.33333333333333
394264	22.5
394506	37.5
394732	27.75
394733	27.75
394734	30.0
394935	33.5
395085	37.0
395598	30.0
395599	30.0
395600	30.0
395922	25.0
395923	37.0
395930	31.0
395935	33.5
395936	33.5
395937	33.5
395965	20.0
396005	29.0
396013	31.5
396015	35.0
396024	23.0
396056	37.0
396268	40.0
396317	41.0
396323	29.33333333333333
396389	30.0
396716	37.0
396808	28.0
396812	36.0
397258	30.0
397865	37.0
397948	85.0
398199	38.5
398514	37.0
398518	33.5
398525	27.5
398527	30.0
398555	23.5
398673	25.0
398694	35.0
398720	26.0
398736	27.5
398743	27.5
398759	25.0
399370	45.0
399550	92.0
399579	60.0
399726	60.0
399736	30.0
400055	30.0
400065	37.0
400092	33.5
400153	30.0
400772	28.0
400777	37.0
400946	32.5
400948	25.5
401470	22.0
401471	22.0
401472	37.0
401558	30.0
401562	27.5
401638	30.0
402297	28.0
402385	32.5
402596	30.0
402734	25.0
402877	37.0
402884	27.5
403181	47.66666666666666
403191	53.0
403833	59.0
403962	27.5
404366	29.33333333333333
404407	30.0
404433	33.5
404580	30.0
404770	30.0
404875	35.0
404900	32.5
404937	65.0
405212	64.5
405436	27.5
405444	30.0
405446	30.0
405559	37.0
405564	37.0
405671	25.0
405746	37.0
406100	37.0
406327	37.5
406547	25.0
406548	32.5
406817	31.0
407019	40.0
407022	30.0
407035	28.0
407036	37.0
407152	31.0
407159	25.0
407226	30.0
407975	37.0
407998	70.0
408015	28.0
408174	25.0
408577	28.0
408580	33.5
408657	25.0
408753	42.5
410072	41.0
410332	29.5
410358	37.0
410839	30.0
410840	30.0
410841	28.0
411154	23.5
411361	30.0
411461	37.0
411463	37.0
411464	37.0
411468	36.333333333333336
411469	37.0
411474	41.0
411476	37.0
411479	36.0
411567	37.0
411577	37.0
411684	31.0
411901	37.0
411903	37.0
411959	40.0
412034	31.0
412383	27.5
412384	27.5
412437	33.5
412438	33.5
412593	70.0
412690	22.5
412895	55.0
413232	28.0
413306	28.0
413401	30.0
413402	30.0
413434	30.0
413479	30.0
413497	30.83333333333333
413498	30.0
413499	32.333333333333336
413500	32.333333333333336
413501	28.375
413503	30.0
413712	37.0
413713	22.0
413810	41.0
413811	41.0
413812	41.0
413815	33.5
413816	37.5
414048	25.0
414286	37.0
414682	37.0
414771	22.5
414778	27.5
414996	37.0
415015	37.0
415209	26.5
415212	29.5
415216	28.0
415222	26.0
415229	29.5
415242	29.0
415425	30.0
415426	105.0
415593	20.0
415849	27.5
415851	32.5
415996	27.5
416012	37.0
416016	30.0
416170	35.0
416213	27.33333333333333
416273	38.5
416348	33.5
416585	37.0
416591	65.0
416872	30.0
416873	30.0
417203	30.5
417367	17.5
417368	30.0
417373	37.25
417574	20.0
417745	30.0
417948	37.0
418008	37.0
418086	37.0
418223	28.0
418643	29.33333333333333
418701	25.0
418707	26.5
418708	28.0
418750	35.0
418756	25.0
418854	29.0
418856	26.5
419005	37.0
419015	38.5
419186	38.5
419208	37.0
419257	30.0
419474	28.75
419475	21.0
419479	30.0
419481	28.0
419597	30.0
419665	42.833333333333336
420247	37.0
420402	25.0
420403	25.0
420412	50.0
420645	35.0
420952	28.0
420953	28.0
420999	25.0
421000	25.0
421058	31.5
421072	27.5
421115	26.5
421530	31.0
421531	21.0
421624	28.5
421629	30.0
421767	25.0
422296	32.5
422441	30.0
423350	20.0
423477	37.0
424188	40.0
424218	27.5
424488	27.5
424757	25.0
424758	30.0
424795	25.0
424796	25.0
424800	25.0
424902	30.0
425104	10.0
425254	40.0
425306	30.0
425468	42.0
425498	24.0
425504	20.0
425511	26.0
425512	23.0
425513	25.0
425514	14.0
425595	38.0
425941	37.0
425944	78.0
426114	30.0
426118	76.25
426128	36.0
426129	35.0
426226	26.0
426355	29.0
426421	25.0
426481	32.5
426638	15.0
426701	37.0
426702	37.0
426703	38.5
426704	31.0
427072	37.0
427078	37.0
427317	91.0
427318	76.25
427683	27.5
427754	29.33333333333333
427920	32.0
428126	37.0
428127	37.0
428712	37.0
428988	37.0
428993	28.0
429009	70.0
429133	25.0
429134	25.0
429344	31.0
429572	78.0
429727	25.25
430453	33.5
430457	27.5
430521	30.0
430522	26.0
430679	30.0
431059	37.0
431060	33.5
431197	26.0
431269	30.0
431273	22.5
431489	27.5
431553	25.0
431554	25.0
431596	37.0
431675	35.0
431943	37.0
432096	26.0
432303	30.0
432329	30.0
432331	70.0
433286	35.0
433296	30.0
433323	30.0
433330	35.0
433647	28.0
433664	28.0
434464	23.5
435289	26.5
435590	37.0
435880	36.0
435897	28.0
435905	37.0
435906	30.0
435907	30.0
435908	35.25
435912	28.0
435914	24.0
436308	32.0
436515	30.0
436516	30.0
436717	30.0
437163	38.5
437507	20.0
437898	37.0
437900	26.5
438033	37.0
438596	33.5
438744	31.666666666666668
438751	27.5
438855	37.0
439219	37.0
439220	37.0
439228	28.0
439386	72.0
439529	30.0
439703	37.0
440079	33.5
440085	30.0
440168	30.0
440482	28.0
440514	25.5
440515	25.0
441103	37.0
441112	37.0
441162	37.0
441500	37.0
441501	37.0
441769	30.0
442341	30.0
442714	25.0
442734	20.0
442870	30.0
442899	28.0
442954	29.0
443152	27.5
443156	30.0
443254	65.0
443610	32.5
443612	25.0
443615	27.5
444093	75.0
444463	37.0
444515	25.0
444597	37.0
444608	31.75
444919	22.5
444922	20.0
444923	30.0
445335	37.0
445629	30.0
445709	30.0
445960	29.0
445961	29.0
445971	37.0
445973	37.0
445974	37.0
445975	37.0
446372	26.0
446374	26.0
446465	28.0
446466	29.0
446660	37.0
446681	30.0
446683	30.0
446684	29.0
446692	35.0
446787	28.0
446860	33.166666666666664
447422	30.0
447424	26.0
447425	26.0
447471	32.5
447567	32.5
447593	61.0
447679	30.0
449439	25.0
449440	25.0
449441	25.0
449447	25.0
449461	33.5
449468	25.0
449520	38.5
449534	24.0
449662	30.0
449663	30.0
449673	37.0
450364	25.0
450365	27.5
450367	31.0
450380	28.0
450734	25.0
450851	37.0
451374	30.0
451457	30.0
451513	29.0
451640	37.0
451644	30.0
451757	37.0
451764	36.0
452084	27.5
452286	25.0
452565	60.0
452623	30.0
452627	23.0
452629	21.0
452863	25.0
452982	30.0
453220	30.0
453230	37.0
453304	28.0
453573	37.0
453575	30.0
453582	30.0
453591	90.0
453783	30.0
453816	28.0
453835	37.0
453837	35.5
453838	27.5
453851	20.0
453852	30.0
453962	37.0
453963	37.0
454006	29.0
454144	27.5
454146	33.5
454148	33.5
454153	33.5
454162	25.0
454188	60.0
454194	65.0
454600	35.0
454601	32.5
454602	32.5
455193	32.5
455343	28.0
455344	28.0
455361	25.5
456163	69.16666666666667
456330	61.5
456442	36.0
456455	23.5
456493	28.0
456876	37.0
457423	28.0
457502	22.0
457570	53.0
458208	37.0
458836	27.5
459347	25.0
459471	22.5
459472	20.5
459519	30.0
459525	38.5
459526	27.5
459527	33.5
459528	33.5
459529	33.5
460523	26.0
460870	26.0
461393	37.0
461876	37.0
462372	27.5
462949	27.5
462991	30.0
463025	37.0
463192	37.0
463200	30.0
463301	30.0
464029	32.5
464322	38.5
464995	28.0
465515	28.0
465721	29.0
465797	30.0
466044	37.0
466107	28.0
466153	23.0
466954	25.0
467091	28.0
467180	32.0
467210	37.0
467997	26.0
468056	27.5
468058	27.5
468911	30.0
468913	10.0
469008	37.0
469378	37.0
469383	29.0
470076	30.0
470145	37.0
470146	41.0
470150	33.5
470453	37.0
470565	37.0
470815	37.0
470826	27.5
470864	36.25
470866	28.0
470868	30.0
470931	28.0
470932	28.0
470933	28.0
470934	28.0
471189	37.0
471225	27.125
471514	28.0
471575	28.0
471852	50.0
471853	28.0
471854	30.25
471855	37.0
471857	55.0
471870	37.0
472113	33.0
472166	30.0
472569	27.5
472582	37.0
472583	37.0
472693	28.0
472694	29.0
472705	28.0
472963	34.0
474394	26.0
474922	24.375
474949	15.5
474950	17.0
474951	15.5
474952	17.0
474957	30.0
475081	30.0
475082	30.0
475083	30.0
475255	20.0
475299	27.5
475795	30.0
476157	35.0
476529	20.0
476652	30.0
477641	28.0
477666	32.5
477680	29.0
477690	30.0
477976	55.0
478009	50.0
478010	26.5
478441	37.0
478448	30.0
478503	30.0
478744	30.0
478749	37.0
478801	30.0
479095	30.0
479106	36.333333333333336
479117	31.83333333333333
479434	55.0
479437	37.0
479978	25.5
480070	30.0
480391	40.0
480520	32.5
480813	30.0
480814	37.0
480930	30.0
480931	30.0
481139	37.0
481183	30.0
481446	24.0
481719	30.0
481720	33.5
481722	33.5
481723	33.5
481805	33.5
482461	37.0
482825	57.5
482827	70.0
482957	33.5
483011	23.5
483013	20.0
483215	37.0
483216	37.0
483217	37.0
483324	36.0
483545	45.0
483547	40.0
483913	28.0
484019	75.0
484088	27.5
484184	30.0
484498	27.5
485447	27.5
485602	27.5
485915	38.5
487173	37.0
487175	37.0
487316	30.0
487317	25.0
487318	30.0
487319	30.0
487685	30.0
487732	37.0
488016	26.0
488124	37.0
488438	33.5
488446	35.0
488447	37.0
488485	30.0
488533	32.5
488535	32.5
488545	37.0
488546	37.0
488729	35.0
488730	35.9
488731	37.0
488732	35.9
489138	37.0
489142	30.0
489703	25.0
489911	42.5
489915	30.0
490093	27.5
490185	27.5
490188	22.5
490189	22.5
490573	30.0
490629	28.0
490829	30.0
490899	88.0
491207	30.0
491388	30.0
491918	30.0
491947	26.0
491948	26.0
491949	26.0
491950	26.0
491951	26.0
491952	26.0
491954	26.0
492660	28.0
492670	31.75
492735	35.0
492736	21.5
493375	27.5
493376	30.0
493475	25.0
493781	28.5
494016	35.0
494026	22.0
496056	30.0
496057	30.0
496058	30.0
497724	39.5
497725	32.5
497735	30.0
498055	28.0
498198	28.0
498199	28.0
498292	25.0
498301	20.0
498388	30.0
498718	37.0
498761	52.0
499547	28.0
499555	25.75
500465	60.0
500615	42.0
500634	37.0
501010	28.0
501023	20.0
501024	25.0
501483	26.75
501487	30.0
501496	37.0
501497	67.5
501571	37.0
502051	31.0
502115	37.0
502181	23.0
502268	28.0
502365	32.5
502366	32.5
502394	30.0
502567	35.833333333333336
502682	30.0
502790	30.0
502821	32.5
502829	32.5
502832	32.5
503170	41.5
503361	30.0
503928	25.0
504092	37.0
504468	32.5
504469	26.0
504472	26.0
504474	37.0
504483	37.0
504486	27.25
504488	27.5
504728	60.0
504800	26.0
504832	30.0
504901	30.0
504936	15.0
504937	37.0
505249	33.5
505250	10.0
505252	30.0
505341	37.0
505353	35.0
506591	24.0
507511	25.0
507754	45.0
508451	37.0
508460	37.0
508461	26.5
508464	37.0
508770	28.0
509190	30.0
509191	35.0
510947	32.5
510955	29.0
511051	65.0
511487	30.0
511693	37.0
511998	24.666666666666668
512350	28.0
512399	30.0
512643	22.0
512649	26.0
512650	27.5
512762	34.0
512763	30.0
513050	72.0
513160	30.0
515264	60.0
515350	31.5
515351	30.0
515361	30.0
515393	28.0
515414	37.0
515415	25.75
515489	28.0
515499	28.0
515635	71.0
515814	40.75
515897	30.0
515947	30.0
516051	41.0
516074	28.0
516075	28.0
516123	40.0
516698	27.5
516700	27.5
516702	27.5
516703	35.0
516704	21.25
517011	32.5
517423	37.0
517424	37.0
517425	37.0
517719	28.0
517720	28.0
517724	25.0
518634	37.0
518635	37.0
518637	37.0
518643	27.5
518738	17.5
518825	29.0
518897	35.0
519050	30.0
519081	30.0
519424	30.0
519440	30.0
519452	37.0
519472	37.0
520762	50.0
520767	65.0
520999	33.5
521003	37.0
521011	29.0
521013	25.0
521045	65.0
521096	30.0
521098	57.0
521158	41.0
521377	35.0
521392	32.5
521460	79.0
521720	30.0
522262	37.0
522298	29.0
522485	37.0
522487	30.0
522488	30.0
522772	35.0
523103	25.55555555555556
523701	27.5
523742	37.5
523791	33.5
523841	37.0
523843	40.0
523844	50.833333333333336
523846	82.75
523847	65.0
523849	88.0
523850	80.0
523851	87.5
525245	37.0
525246	37.0
525247	33.5
525256	37.0
525260	37.0
525262	37.0
525263	37.0
525268	37.0
525280	37.0
525309	35.0
525328	37.0
525330	37.0
525337	32.333333333333336
525363	37.0
525365	33.5
525367	33.5
525368	37.0
525369	33.5
525371	33.5
525640	32.5
525897	30.0
525898	29.0
525903	55.0
525904	67.0
525909	47.5
525917	24.0
525918	25.0
526067	37.0
526222	30.0
526225	30.0
526588	26.0
526980	30.0
526997	29.5
527000	28.0
527002	33.5
527004	31.33333333333333
527005	28.0
527326	28.0
528178	28.0
528191	23.0
528209	37.0
528244	37.0
528314	39.5
529005	30.0
529120	25.33333333333333
529505	37.0
529704	33.0
529705	30.0
529709	98.0
529731	37.0
530584	32.5
531306	27.5
531312	32.5
531814	36.0
531815	37.0
531938	30.0
535744	35.25
535904	30.0
535907	27.5
536044	45.0
536229	30.0
536441	30.0
536979	29.0
536980	28.0
537012	37.0
537017	30.0
537601	30.0
537971	37.0
538189	30.0
538378	28.0
538382	31.0
539206	30.0
539813	29.5
540060	25.2
540061	25.2
540500	33.5
540746	29.0
540747	25.0
540988	65.0
541095	37.0
542300	25.0
543356	28.0
543526	45.0
543615	29.0
543877	30.0
543890	25.5
544580	36.0
544581	37.0
544644	37.0
544645	37.0
544718	30.0
544911	28.0
545534	30.0
545619	27.666666666666668
545696	37.0
545697	37.0
545864	30.0
546023	30.0
546115	30.0
546157	30.0
546160	28.0
546367	28.0
546874	26.5
546892	37.0
547043	37.0
547055	37.0
547122	30.0
547188	27.5
547334	30.0
547558	35.0
547559	38.5
548476	33.5
548478	37.0
549000	30.0
549295	28.0
549298	20.0
549386	37.0
549685	37.0
549687	30.0
550448	32.5
550540	28.0
550542	65.0
550983	30.0
551276	37.0
551459	15.0
551789	29.0
551987	28.0
551988	30.0
551989	28.0
551990	28.0
551991	30.0
551994	27.5
551995	28.0
551996	28.0
552063	29.0
552357	33.5
552386	23.0
552518	22.5
552546	27.5
553088	33.5
553177	37.0
553178	37.0
553184	37.0
553207	37.0
553384	30.0
553385	25.0
553427	27.5
553447	28.0
553466	37.0
553467	37.0
553468	38.5
553469	41.0
553611	26.0
553814	31.25
554065	20.0
554083	30.0
554131	30.0
554132	30.0
554312	30.0
554344	35.0
554949	70.0
555079	68.0
555311	81.25
555313	37.0
555500	25.0
555512	26.5
555779	30.0
555791	33.5
555874	40.0
555875	37.0
556053	30.0
556054	15.0
556055	29.0
556288	30.0
556325	30.0
556499	37.0
556532	26.5
556548	37.0
557436	37.0
557451	55.0
557557	37.0
558152	29.33333333333333
558169	37.0
558271	20.0
558529	41.0
558537	25.0
558541	29.0
558884	30.0
558964	30.0
559292	26.0
559627	39.5
559628	28.0
560080	26.0
560405	25.0
560556	28.0
560819	30.0
561152	24.33333333333333
561176	28.0
561180	37.0
561184	29.5
561365	21.0
561505	27.5
561720	30.0
561879	32.1
561965	27.5
561966	27.5
562729	37.0
562743	32.0
562969	31.0
562970	55.0
563040	24.0
563176	29.25
563735	37.0
563996	30.0
564064	25.0
564117	25.0
564137	26.0
564369	28.0
564710	37.0
564714	30.0
565042	37.0
565072	27.5
566012	24.5
566027	28.0
566293	17.5
566461	30.0
566546	33.5
566550	33.5
