ncbiTaxID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
90323	Thermosipho japonicus	nan	72	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
348842	Desulfovirgula thermocuniculi	nan	70,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Desulfovirgula
694059	Thermoanaerobacter pentosaceus	nan	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
911092	Caldanaerobacter subterraneus	nan	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter
471223	Geobacillus sp	WCH70	70	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
175696	Thermaerobacter subterraneus	nan	70	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
64160	Desulfurobacterium thermolithotrophum	nan	70	Bacteria	Aquificota	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium
391009	Thermosipho melanesiensis	BI429	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
680118	Methanothermobacter tenebrarum	nan	70	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
79601	Metallosphaera hakonensis	DSM 7519	70	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera
1123386	Thermus antranikianii	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
532059	Thermus composti	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
456163	Thermus parvatiensis	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
206045	Vulcanithermus mediatlanticus	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Vulcanithermus
520764	Fervidicola ferrireducens	nan	70	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Fervidicola
351627	Caldicellulosiruptor saccharolyticus	DSM 8903	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
667014	Thermodesulfatator indicus	CIR29812, DSM 15286	70	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfatatoraceae	Thermodesulfatator
289377	Thermodesulfobacterium commune	DSM 2178	70	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium
771875	Fervidobacterium pennivorans	Ven 5, DSM 9078	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
2082189	Methanofervidicoccus abyssi	nan	70	Archaea	Euryarchaeota	Methanococci	Methanococcales		Methanofervidicoccus
29344	Clostridium fervidus	nan	68	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator
153832	Thermus rehai	nan	67,5	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
381764	Fervidobacterium nodosum	Rt17-B1	67,5	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
44754	Fervidobacterium gondwanense	nan	66,5	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
2704	Thermoanaerobacter acetoethylicus	nan	65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
133270	Hydrogenothermus marinus	nan	65	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Hydrogenothermus
1123380	Thermosipho atlanticus	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
238991	Thermosipho atlanticus	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
651457	Kosmotoga olearia	nan	65	Bacteria	Thermotogota	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga
1045764	Methanothermobacter crinale sp	Tm2	65	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1123388	Thermus igniterrae	nan	65	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
632292	Caldicellulosiruptor hydrothermalis	108	65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
2423	Fervidobacterium islandicum	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
548918	Fervidobacterium riparium	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
324602	Chloroflexus aurantiacus	J-10-fl	56	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
554949	Thermaerobacter composti	nan	70	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
271	Thermus aquaticus	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
1123389	Thermus islandicus	nan	65	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
608538	Hydrogenobacter thermophilus	TK-6, DSM 6534	72,5	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter
246194	Carboxydothermus hydrogenoformans	Z-2901	71	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus
580331	Thermoanaerobacter italicus	Ab9, DSM 9252	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
106578	Thermoanaerobacter siderophilus	nan	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
412593	Thermosulfidibacter takaii	nan	70	Bacteria	Aquificota	Aquificae	Aquificales		Thermosulfidibacter
317015	Thermaerobacter litoralis	nan	70	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
159723	Thermaerobacter nagasakiensis	nan	70	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
432331	Sulfurihydrogenibium yellowstonense	nan	70	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium
1330330	Kosmotoga pacifica	nan	70	Bacteria	Thermotogota	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga
1198630	Thermoanaerobacter thermohydrosulfuricus	nan	68	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
632516	Caldicellulosiruptor lactoaceticus	6A, DSM 9545	68	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
266825	Thermus yunnanensis	nan	67,5	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
74714	Thermoanaerobacter sulfurophilus	nan	66,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
301953	Caldicellulosiruptor acetigenus	nan	66,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
33938	Geobacillus thermocatenulatus	nan	62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
235909	Geobacillus kaustophilus	HTA426	62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
933949	Brockia lithotrophica	nan	62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales Family X. Incertae Sedis	Brockia
1757	Thermoanaerobacter ethanolicus	nan	nan	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
246264	Hydrogenivirga caldilitoris	nan	75	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenivirga
484019	Thermosipho africanus	TCF52B	75	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
1653476	Caldimicrobium thiodismutans	nan	75	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium
48382	Thermothrix thiopara	nan	71,5	Bacteria					Thermothrix
551788	Caldicoprobacter oshimai	nan	70	Bacteria	Bacillota	Clostridia	Eubacteriales	Caldicoprobacteraceae	Caldicoprobacter
518766	Rhodothermus marinus	R-10, DSM 4252	70	Bacteria	Bacteroidota			Rhodothermaceae	Rhodothermus
482827	Thermus arciformis	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
429009	Ammonifex degensii	KC4	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex
439481	Aciduliprofundum boonei	T469	70	Archaea	Candidatus Thermoplasmatota				Aciduliprofundum
309801	Thermomicrobium roseum	DSM 5159	67,5	Bacteria	Thermomicrobiota	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
79269	Desulfurella multipotens	nan	59	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella
1167092	Thermorudis pharmacophila	nan	70,5	Bacteria	Thermomicrobiota	Thermomicrobia			Thermorudis
555079	Thermosediminibacter oceani	JW/IW-1228P, DSM 16646	68	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermosediminibacter
291989	Thermosediminibacter litoriperuensis	nan	64	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermosediminibacter
159731	Thermovenabulum ferriorganovorum	nan	64	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermovenabulum
1422	Geobacillus stearothermophilus	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
1495650	Thermoflexus hugenholtzii	nan	73,75	Bacteria	Chloroflexota	Thermoflexia	Thermoflexales	Thermoflexaceae	Thermoflexus
937334	Caldicoprobacter faecalis	nan	71,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Caldicoprobacteraceae	Caldicoprobacter
583357	Thermoanaerobacter mathranii	nan	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
2547829	Hydrogenobacter halophilus	nan	70	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter
403219	Archaeoglobus infectus	nan	70	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus
883812	Geobacillus galactosidasius	nan	70	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus
660294	Thermosipho affectus	nan	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
117503	Thermosipho geolei	nan	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
660294	Thermosipho affectus	nan	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
117503	Thermosipho geolei	nan	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
182900	Persephonella guaymasensis	nan	70	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella
407998	Venenivibrio stagnispumantis	nan	70	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Venenivibrio
1532350	Metallosphaera tengchongensis	nan	70	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera
41673	Acidianus brierleyi	DSM 1651	70	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
146920	Acidianus tengchongensis	nan	70	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
39100	Pseudothermotoga subterranea	nan	70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
447594	Caldanaerobacter uzonensis	nan	69	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter
380685	Thermosipho globiformans	nan	68	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
380685	Thermosipho globiformans	nan	68	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
309798	Coprothermobacter proteolyticus	DSM 5265	67,5	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter
525904	Thermobaculum terrenum	YNP1, ATCC BAA-798	67	Bacteria	Chloroflexota				Thermobaculum
38322	Pseudothermotoga elfii	nan	66	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
581103	Geobacillus sp	Y4.1MC1	65	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
550542	Geobacillus sp	Y412MC52	65	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
81408	Parageobacillus caldoxylosilyticus	nan	65	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus
699281	Caldicoprobacter algeriensis	nan	65	Bacteria	Bacillota	Clostridia	Eubacteriales	Caldicoprobacteraceae	Caldicoprobacter
1914305	Desulfurobacterium indicum	nan	65	Bacteria	Aquificota	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium
1462921	Thermosipho activus	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
1462921	Thermosipho activus	nan	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
501340	Kosmotoga shengliensis	nan	65	Bacteria	Thermotogota	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga
83982	Methanobacterium thermaggregans	nan	65	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium
1006006	Metallosphaera cuprina	Ar-4	65	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera
47303	Sulfolobus metallicus	nan	65	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfuracidifex
671077	Caldinitratiruptor microaerophilus	nan	65	Bacteria	Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Caldinitratiruptor
874266	Rhabdothermus arcticus	nan	65	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Rhabdothermus
2509362	Thermus thermamylovorans	nan	65	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
337094	Planifilum yunnanense	nan	65	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Planifilum
1936021	Thermosulfuriphilus ammonigenes	nan	65	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfuriphilus
416591	Pseudothermotoga lettingae	TMO	65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
2045011	Candidatus Nitrosocaldus islandicus	nan	65	Archaea	Nitrososphaerota	Nitrososphaeria	Candidatus Nitrosocaldales	Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldus
872965	Ardenticatena maritima	nan	62,5	Bacteria	Chloroflexota	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
1430331	Geobacillus icigianus	nan	62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
33957	Caloramator indicus	nan	62,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator
314583	Desulfotomaculum salinum	nan	62,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus
647113	Methanothermococcus okinawensis	IH1	62	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus
42471	Desulfotomaculum thermocisternum	nan	62	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus
33950	Thermoanaerobacterium thermosulfirigenes	nan	60	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
500465	Deferribacter autotrophicus	nan	60	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter
1279027	Hippea alviniae	nan	60	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Hippea
1108801	Planifilum composti	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Planifilum
1016997	Polycladomyces subterraneus	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Polycladomyces
576944	Anoxybacillus tengchongensis	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
498375	Candidatus Nitrosocaldus yellowstonensis	nan	69	Archaea	Nitrososphaerota	Nitrososphaeria	Candidatus Nitrosocaldales	Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldus
1566	Desulfotomaculum australicum	nan	68	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus
2058097	Candidatus Nitrosocaldus cavascurensis	nan	68	Archaea	Nitrososphaerota	Nitrososphaeria	Candidatus Nitrosocaldales	Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldus
54265	Carboxydothermus ferrireducens	nan	65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus
732235	Thermogemmatispora foliorum	nan	62,5	Bacteria	Chloroflexota	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora
732234	Thermogemmatispora onikobensis	nan	62,5	Bacteria	Chloroflexota	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora
29350	Thermoanaerobacter thermocopriae	nan	60	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
145261	Methanothermobacter wolfeii	SIV6	60	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
161154	Thermanaeromonas toyohensis	nan	70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas
1303518	Chthonomonas calidirosea	T49, DSM 23976 (Chthonomonas calirisosea T49, DSM 23976)	68	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas
460873	Sulfurihydrogenibium kristjanssonii	nan	68	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium
204536	Sulfurihydrogenibium azorense	Az-Fu1	68	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium
171864	Thermus kawarayensis	nan	68	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
665571	Spirochaeta thermophila	DSM 6192	67	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
869279	Thermanaerothrix daxensis	nan	65	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermanaerothrix
1125966	Polycladomyces abyssicola	nan	57,5	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Polycladomyces
198703	Persephonella hydrogeniphila	nan	70	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella
869210	Marinithermus hydrothermalis	T1, DSM 14884	67,5	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Marinithermus
160792	Caldanaerobius zeae	nan	67,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius
44256	Caldanaerobius polysaccharolyticus	nan	66,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius
2325	Thermoanaerobacter kivui	DSM 2030	66	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
120958	Thermoanaerobacter sulfurigignens	nan	65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
33070	Synechococcus lividus	nan	65	Bacteria	Cyanobacteriota	Cyanophyceae	Thermostichales	Thermostichaceae	Thermostichus
348840	Desulfotomaculum thermosubterraneum	nan	63,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus
491915	Anoxybacillus flavithermus	WK1, DSM 2641	62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
944479	Hippea jasoniae	nan	62,5	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Hippea
447593	Thermoanaerobacter uzonensis	nan	61	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
1323375	Anoxybacter fermentans	nan	61	Bacteria	Bacillota	Clostridia	Halanaerobiales		Anoxybacter
135517	Geobacillus vulcani	nan	60	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
1508420	Thermotoga profunda	nan	60	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
694431	Desulfurella acetivorans	A63, DSM 5264	54,5	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella
1324935	Limisphaera ngatamarikiensis	nan	62,5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Limisphaera
1330700	Thermus caliditerrae	nan	70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
1401547	Thermomicrobium carboxidum	nan	70	Bacteria	Thermomicrobiota	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
496866	Thermoanaerobacter pseudethanolicus	nan	68	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
1670455	Sulfodiicoccus acidiphilus	nan	67,5	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus
34092	Hydrogenobaculum acidophilum	nan	65	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum
