Name	Strain	Temp	ncbiTaxID	Source_ID	Superkingdom	Phylum	Class	Order	Family	Genus
Porphyromonas gingivalis	LH9	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	WPH15	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	WPH34	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	HG91	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	HG184	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	Hg185	37.0	837	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	P262	34.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	22.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	37.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	42.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	22.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	22.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	37.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	37.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	ATCC 824	42.0	272562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	22.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	37.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	42.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	22.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	22.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	37.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	37.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium acetobutylicum	SA-2	42.0	1488	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	37.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Klebsiella  pneumoniae	nan	30.0	573	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 RIMD0509952	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7	37.0	83334	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	ATCC 23794	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	ATCC 23794	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	ATCC 23794	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
