ncbiTaxID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
43658	Pseudoalteromonas rubra		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
587753	Pseudomonas chlororaphis		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
36746	Pseudomonas cichorii		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
53408	Pseudomonas citronellolis		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
75612	Pseudomonas mandelii		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
76759	Pseudomonas monteilii		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
240495	Pseudonocardia dioxanivorans		30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
34038	Rahnella aquatilis		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella
1069	Rhodomicrobium vannielii		30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Rhodomicrobium
252307	Robiginitalea biformata		30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea
28068	Rubrivivax gelatinosus		30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax
1008	Saprospira grandis		30	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Saprospira
70863	Shewanella oneidensis		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
1114980	Spiroplasma atrichopogonis		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216933	Spiroplasma chrysopicola		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
47834	Spiroplasma kunkelii		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216944	Spiroplasma sabaudiense		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
2145	Spiroplasma taiwanense		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216946	Spiroplasma turonicum		30	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
246432	Staphylococcus equorum		30	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1288	Staphylococcus xylosus		30	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
36861	Thiobacillus denitrificans		30	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus
73141	Thiocystis violascens		30	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis
150829	Treponema azotonutricium		30	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Breznakiellaceae	Leadbettera
88058	Treponema primitia		30	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema
163877	Virgibacillus necropolis		30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
110539	Mycobacterium vanbaalenii		30,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
62140	Acidiphilium multivorum		31	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium
33075	Acidobacterium capsulatum		31	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidobacterium
1718	Corynebacterium glutamicum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
349751	Corynebacterium marinum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1274	Dermacoccus nishinomiyaensis		31	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermacoccaceae	Dermacoccus
390884	Echinicola vietnamensis		31	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola
1791	Mycobacterium aurum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
222805	Mycobacterium chimaera		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1800	Mycobacterium chubuense		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1804	Mycobacterium gilvum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
29311	Mycobacterium haemophilum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1795	Mycobacterium neoaurum		31	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
29542	Pelobacter acetylenicus		31	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea
1744	Propionibacterium freudenreichii		31	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium
29385	Staphylococcus saprophyticus		31,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
138336	Blastococcus saxobsidens		32	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
139	Borreliella burgdorferi		32	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella
169679	Clostridium saccharobutylicum		32	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
92645	Herbaspirillum frisingense		32	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
80842	Herbaspirillum rubrisubalbicans		32	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
964	Herbaspirillum seropedicae		32	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
1276	Kytococcus sedentarius		32	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Kytococcaceae	Kytococcus
2743	Marinobacter hydrocarbonoclasticus		32	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
1063	Rhodobacter sphaeroides		32	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cereibacter
362837	Spiroplasma cantharicola		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
2133	Spiroplasma citri		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216934	Spiroplasma corruscae		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216936	Spiroplasma diminutum		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216938	Spiroplasma helicoides		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216942	Spiroplasma litorale		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
216945	Spiroplasma syrphidicola		32	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
920	Acidithiobacillus ferrooxidans		32,5	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
28108	Alteromonas macleodii		32,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
292	Burkholderia cepacia		32,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
28095	Burkholderia gladioli		32,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
337	Burkholderia glumae		32,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
536	Chromobacterium violaceum		32,5	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium
191495	Conexibacter woesei		32,5	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
899	Desulfomicrobium baculatum		32,5	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium
53358	Intrasporangium calvum		32,5	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Intrasporangium
421	Methylomonas methanica		32,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas
36809	Mycobacterium abscessus		32,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides
2014	Nocardiopsis dassonvillei		32,5	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis
1464	Paenibacillus larvae		32,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
530584	Prauserella marina		32,5	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella
1061	Rhodobacter capsulatus		32,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodobacter
1085	Rhodospirillum rubrum		32,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum
35806	Rhodovulum sulfidophilum		32,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodovulum
24	Shewanella putrefaciens		32,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
1284	Staphylococcus hyicus		32,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1286	Staphylococcus simulans		32,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
33903	Streptomyces avermitilis		32,5	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
51669	Tetragenococcus halophilus		32,5	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus
926	Thiomonas intermedia		32,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Thiomonas
873	Desulfovibrio africanus		33	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfocurvibacter
876	Desulfovibrio desulfuricans		33	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
880	Desulfovibrio salexigens		33	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Maridesulfovibrio
881	Desulfovibrio vulgaris		33	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
29543	Pelobacter propionicus		33	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
35788	Rickettsia africae		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
787	Rickettsia australis		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
781	Rickettsia conorii		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
35790	Rickettsia japonica		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
33991	Rickettsia montanensis		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
35792	Rickettsia parkeri		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
783	Rickettsia rickettsii		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
35794	Rickettsia slovaca		33	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
286802	Segniliparus rotundus		33	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus
44674	Sulfurospirillum barnesii		33	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum
1521	[Clostridium] cellulolyticum		33,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
905	Acidaminococcus fermentans		33,5	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus
524	Acidiphilium cryptum		33,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium
52773	Actinomyces meyeri		33,5	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
83263	Aminobacter aminovorans		33,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aminobacter
47678	Bacteroides caccae		33,5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
57975	Burkholderia thailandensis		33,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
1491	Clostridium botulinum		33,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1492	Clostridium butyricum		33,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1548	Clostridium scatologenes		33,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1519	Clostridium tyrobutyricum		33,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1717	Corynebacterium diphtheriae		33,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
575200	Corynebacterium maris		33,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
39950	Dialister pneumosintes		33,5	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister
1648	Erysipelothrix rhusiopathiae		33,5	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
81032	Hyphomonas neptunium		33,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas
180	Leptospirillum ferrooxidans		33,5	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Leptospirillum
1642	Listeria innocua		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1638	Listeria ivanovii		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1639	Listeria monocytogenes		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1640	Listeria seeligeri		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1643	Listeria welshimeri		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
44251	Paenibacillus durus		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
172713	Paenibacillus kribbensis		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
162209	Paenibacillus naphthalenovorans		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
266	Paracoccus denitrificans		33,5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus
839	Prevotella ruminicola		33,5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
361575	Pseudarthrobacter phenanthrenivorans		33,5	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter
43675	Rothia mucilaginosa		33,5	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia
47917	Serratia fonticola		33,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
614	Serratia liquefaciens		33,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
615	Serratia marcescens		33,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
28151	Serratia proteamaculans		33,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
61652	Serratia rubidaea		33,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
46355	Spirochaeta africana		33,5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
1280	Staphylococcus aureus		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1282	Staphylococcus epidermidis		33,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
96773	Thauera chlorobenzoica		33,5	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera
29466	Veillonella parvula		33,5	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
292566	Dactylococcopsis salina		34	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Dactylococcopsis
480	Moraxella catarrhalis		34	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
29433	Moraxella ovis		34	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
83552	Parachlamydia acanthamoebae		34,5	Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydia
2137	Spiroplasma apis		34,5	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
1449	Amphibacillus xylanus		35	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Amphibacillus
1390	Bacillus amyloliquefaciens		35	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
85701	Bartonella tribocorum		35	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
1534	Clostridium kluyveri		35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1509	Clostridium sporogenes		35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
152794	Corynebacterium efficiens		35	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
897	Desulfococcus multivorans		35	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfococcus
69966	Macrococcus caseolyticus		35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus
33970	Melissococcus plutonius		35	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus
1772	Mycobacterium smegmatis		35	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
495	Neisseria elongata		35	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
37329	Nocardia farcinica		35	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
37330	Nocardia nova		35	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
19	Pelobacter carbinolicus		35	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea
300	Pseudomonas mendocina		35	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
316	Pseudomonas stutzeri		35	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas
782	Rickettsia prowazekii		35	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
785	Rickettsia typhi		35	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
76731	Roseateles depolymerans		35	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles
257708	Roseomonas gilardii		35	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas
29388	Staphylococcus capitis		35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1283	Staphylococcus haemolyticus		35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
28035	Staphylococcus lugdunensis		35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1292	Staphylococcus warneri		35	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
316277	Syntrophus aciditrophicus		35	Bacteria	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus
63186	Zobellia galactanivorans		35	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia
1684	Bifidobacterium asteroides		35,5	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
485	Neisseria gonorrhoeae		35,5	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
486	Neisseria lactamica		35,5	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
730	[Haemophilus] ducreyi		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
738	[Haemophilus] parasuis		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella
544580	Actinomyces oris		36	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
111015	Actinomyces radicidentis		36	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
56426	Bartonella clarridgeiae		36	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
33045	Bartonella grahamii		36	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
38323	Bartonella henselae		36	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
803	Bartonella quintana		36	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
33047	Bartonella vinsonii		36	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella
521	Bordetella avium		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
518	Bordetella bronchiseptica		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
103855	Bordetella hinzii		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
35814	Bordetella holmesii		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
519	Bordetella parapertussis		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
520	Bordetella pertussis		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
123899	Bordetella trematum		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
197	Campylobacter jejuni		36	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
28188	Capnocytophaga canimorsus		36	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
45243	Capnocytophaga haemolytica		36	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
1018	Capnocytophaga ochracea		36	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
29341	Clostridium argentinense		36	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
38289	Corynebacterium jeikeium		36	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
102134	Desulfotomaculum gibsoniae		36	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfallaceae	Desulfoscipio
37734	Enterococcus casseliflavus		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
53345	Enterococcus durans		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	Enterococcus faecalis		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1352	Enterococcus faecium		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1353	Enterococcus gallinarum		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1354	Enterococcus hirae		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
53346	Enterococcus mundtii		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
851	Fusobacterium nucleatum		36	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
2702	Gardnerella vaginalis		36	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella
727	Haemophilus influenzae		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
729	Haemophilus parainfluenzae		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
29546	Lawsonia intracellularis		36	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Lawsonia
446	Legionella pneumophila		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
40542	Leptotrichia buccalis		36	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
266009	Methylovorus glucosotrophus		36	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylovorus
2051	Mobiluncus curtisii		36	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
582	Morganella morganii		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
37326	Nocardia brasiliensis		36	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
